store_id,month,category,revenue,transaction_count,units_sold
1015,2025-05,Frozen Foods,341458.05,3678,12245
1015,2025-05,Beverages,431319.1,5170,13997
1015,2025-05,Household,478092.38,5846,20853
1015,2025-05,Electronics,287341.75,3528,13836
1015,2025-05,Health & Beauty,220341.98,2616,10449
1015,2025-05,Home & Garden,194429.46,2818,11495
1015,2025-05,Apparel,118835.3,1297,5230
1015,2025-05,Gas Station,197097.6,4651,17576
1016,2025-05,Grocery,923161.72,10748,44237
1016,2025-05,Fresh Produce,455910.05,4898,19888
1016,2025-05,Meat & Seafood,626033.61,6507,23526
1016,2025-05,Bakery,227138.62,2803,12284
1016,2025-05,Frozen Foods,374344.81,4489,15221
1016,2025-05,Beverages,479025.16,5863,15163
1016,2025-05,Household,586543.33,7061,23275
1016,2025-05,Electronics,330074.45,3631,11515
1016,2025-05,Health & Beauty,245673.82,2992,12418
1016,2025-05,Home & Garden,227343.09,2361,9013
1016,2025-05,Apparel,138160.4,2009,5871
1016,2025-05,Gas Station,228846.56,3964,13620
1017,2025-05,Grocery,575238.07,6639,26025
1017,2025-05,Fresh Produce,279089.18,3299,10454
1017,2025-05,Meat & Seafood,425521.7,5023,22575
1017,2025-05,Bakery,155641.92,2313,7595
1017,2025-05,Frozen Foods,258463.69,2709,8633
1017,2025-05,Beverages,288175.18,2926,8630
1017,2025-05,Household,357603.99,4048,15405
1017,2025-05,Electronics,187074.11,2103,6030
1017,2025-05,Health & Beauty,155916.09,1988,5009
1017,2025-05,Home & Garden,154343.27,1768,4989
1017,2025-05,Apparel,99265.42,1040,4425
1017,2025-05,Gas Station,137770.23,3900,14380
1018,2025-05,Grocery,870110.82,12547,31816
1018,2025-05,Fresh Produce,397574.98,4425,17081
1018,2025-05,Meat & Seafood,631711.09,6943,20282
1018,2025-05,Bakery,216719.82,2651,8351
1018,2025-05,Frozen Foods,346727.85,4386,19411
1018,2025-05,Beverages,452855.03,5496,16558
1018,2025-05,Household,527927.25,6642,27245
1018,2025-05,Electronics,277287.0,3108,13434
1018,2025-05,Health & Beauty,218265.75,2762,6940
1018,2025-05,Home & Garden,229050.56,2440,6216
1018,2025-05,Apparel,120534.28,1299,5103
1018,2025-05,Gas Station,207216.24,4289,15690
1019,2025-05,Grocery,700950.01,9136,38326
1019,2025-05,Fresh Produce,292132.66,3583,14097
1019,2025-05,Meat & Seafood,469531.51,5174,17276
1019,2025-05,Bakery,165558.59,1618,5755
1019,2025-05,Frozen Foods,257046.23,3330,11457
1019,2025-05,Beverages,304719.76,3707,12177
1019,2025-05,Household,387011.4,3909,16767
1019,2025-05,Electronics,207851.1,3065,8770
1019,2025-05,Health & Beauty,160820.13,1563,6191
1019,2025-05,Home & Garden,170603.04,2112,8364
1019,2025-05,Apparel,100827.35,1405,4700
1019,2025-05,Gas Station,154249.38,2992,7897
1020,2025-05,Grocery,728788.2,6549,19730
1020,2025-05,Fresh Produce,363085.51,4345,12798
1020,2025-05,Meat & Seafood,542496.55,7393,28910
1020,2025-05,Bakery,198006.87,2350,8684
1020,2025-05,Frozen Foods,303849.8,3271,9656
1020,2025-05,Beverages,375468.19,4790,21477
1020,2025-05,Household,476192.85,5282,22485
1020,2025-05,Electronics,253692.69,3102,8580
1020,2025-05,Health & Beauty,190533.61,2220,7187
1020,2025-05,Home & Garden,194955.47,2511,9932
1020,2025-05,Apparel,116887.68,1280,4010
1020,2025-05,Gas Station,177285.27,4097,17599
1021,2025-05,Grocery,824349.34,9798,31662
1021,2025-05,Fresh Produce,434686.08,5042,13561
1021,2025-05,Meat & Seafood,644966.32,7405,29343
1021,2025-05,Bakery,222677.86,2721,9811
1021,2025-05,Frozen Foods,352187.26,4172,11642
1021,2025-05,Beverages,432615.93,5299,18356
1021,2025-05,Household,536881.74,6009,20936
1021,2025-05,Electronics,304856.59,4150,10744
1021,2025-05,Health & Beauty,203428.29,2336,8907
1021,2025-05,Home & Garden,230314.65,2726,8240
1021,2025-05,Apparel,123310.96,1314,5189
1021,2025-05,Gas Station,221104.07,5392,13810
1022,2025-05,Grocery,792692.19,7620,19736
1022,2025-05,Fresh Produce,364571.0,3912,14832
1022,2025-05,Meat & Seafood,615692.49,7225,18094
1022,2025-05,Bakery,195068.86,2420,9282
1022,2025-05,Frozen Foods,310027.1,3799,12859
1022,2025-05,Beverages,357371.76,4177,14467
1022,2025-05,Household,450413.15,4555,17485
1022,2025-05,Electronics,252329.57,3157,13559
1022,2025-05,Health & Beauty,198568.35,2600,8752
1022,2025-05,Home & Garden,221360.6,2377,9135
1022,2025-05,Apparel,122480.46,1290,3876
1022,2025-05,Gas Station,178113.19,4658,16542
1023,2025-05,Grocery,703703.6,7851,22233
1023,2025-05,Fresh Produce,331237.81,4040,16374
1023,2025-05,Meat & Seafood,446402.4,4670,14067
1023,2025-05,Bakery,159159.59,1681,6630
1023,2025-05,Frozen Foods,278980.71,3584,9925
1023,2025-05,Beverages,362835.47,3884,16053
1023,2025-05,Household,405899.81,4823,15366
1023,2025-05,Electronics,257563.32,3456,8942
1023,2025-05,Health & Beauty,172908.91,1630,6591
1023,2025-05,Home & Garden,189368.1,2205,9036
1023,2025-05,Apparel,100143.46,1497,4033
1023,2025-05,Gas Station,172345.72,3979,15319
1024,2025-05,Grocery,755143.6,8864,24012
1024,2025-05,Fresh Produce,312323.12,3519,9533
1024,2025-05,Meat & Seafood,515610.62,7035,25421
1024,2025-05,Bakery,169129.16,1524,4163
1024,2025-05,Frozen Foods,275174.5,3837,15860
1024,2025-05,Beverages,346752.73,3840,14559
1024,2025-05,Household,426201.57,5618,22213
1024,2025-05,Electronics,253151.74,3240,9704
1024,2025-05,Health & Beauty,175493.39,2304,10192
1024,2025-05,Home & Garden,184439.16,1995,7205
1024,2025-05,Apparel,99904.84,1123,4139
1024,2025-05,Gas Station,175608.53,4397,13054
1025,2025-05,Grocery,635070.08,7874,32957
1025,2025-05,Fresh Produce,278708.82,4193,13021
1025,2025-05,Meat & Seafood,402228.06,4208,18564
1025,2025-05,Bakery,152022.01,1895,6777
1025,2025-05,Frozen Foods,256418.08,3008,9324
1025,2025-05,Beverages,326587.58,4010,17478
1025,2025-05,Household,346797.0,3945,13283
1025,2025-05,Electronics,203239.31,2244,6749
1025,2025-05,Health & Beauty,159086.53,1996,5230
1025,2025-05,Home & Garden,176083.55,2118,7265
1025,2025-05,Apparel,88261.4,1037,3452
1025,2025-05,Gas Station,142515.73,2976,8963
1001,2025-06,Grocery,757729.38,10488,46551
1001,2025-06,Fresh Produce,398964.68,4405,18574
1001,2025-06,Meat & Seafood,590405.64,6942,20726
1001,2025-06,Bakery,207647.1,2432,10514
1001,2025-06,Frozen Foods,342233.19,3920,17496
1001,2025-06,Beverages,386530.84,4182,15029
1001,2025-06,Household,487757.32,5076,21126
1001,2025-06,Electronics,265809.04,3638,14509
1001,2025-06,Health & Beauty,194843.91,2196,9499
1001,2025-06,Home & Garden,217560.05,2436,6774
1001,2025-06,Apparel,115203.54,1117,3147
1001,2025-06,Gas Station,251166.29,5004,15040
1002,2025-06,Grocery,1005183.69,10876,42196
1002,2025-06,Fresh Produce,411878.4,4084,16755
1002,2025-06,Meat & Seafood,687057.23,8246,23500
1002,2025-06,Bakery,227896.11,2989,11986
1002,2025-06,Frozen Foods,379379.01,4515,19330
1002,2025-06,Beverages,504856.79,6402,23002
1002,2025-06,Household,564416.02,5622,20180
1002,2025-06,Electronics,317750.65,3664,15587
1002,2025-06,Health & Beauty,229634.36,2497,10540
1002,2025-06,Home & Garden,214173.0,2168,9287
1002,2025-06,Apparel,140647.01,1678,4435
1002,2025-06,Gas Station,263044.31,5774,15514
1003,2025-06,Grocery,773828.42,10810,31153
1003,2025-06,Fresh Produce,372420.51,4266,11395
1003,2025-06,Meat & Seafood,552689.71,6211,23359
1003,2025-06,Bakery,186988.98,2211,9809
1003,2025-06,Frozen Foods,306051.99,3786,10391
1003,2025-06,Beverages,387630.61,4873,15215
1003,2025-06,Household,502843.12,5883,16688
1003,2025-06,Electronics,274467.28,3493,12500
1003,2025-06,Health & Beauty,183124.89,2625,8779
1003,2025-06,Home & Garden,195082.22,1983,5386
1003,2025-06,Apparel,111689.74,1192,4698
1003,2025-06,Gas Station,225132.52,4792,14101
1004,2025-06,Grocery,1046710.19,12661,40701
1004,2025-06,Fresh Produce,476781.96,6395,16157
1004,2025-06,Meat & Seafood,762599.11,10446,30647
1004,2025-06,Bakery,272714.5,3310,10796
1004,2025-06,Frozen Foods,366883.98,3772,15234
1004,2025-06,Beverages,468585.27,5645,21887
1004,2025-06,Household,632735.07,8095,27856
1004,2025-06,Electronics,381469.35,4571,20185
1004,2025-06,Health & Beauty,248787.04,2881,7546
1004,2025-06,Home & Garden,279507.73,3244,14398
1004,2025-06,Apparel,157715.27,1698,6398
1004,2025-06,Gas Station,282359.79,4540,19165
1005,2025-06,Grocery,690989.01,8595,24451
1005,2025-06,Fresh Produce,326999.22,4320,18883
1005,2025-06,Meat & Seafood,496806.03,6098,23126
1005,2025-06,Bakery,185365.14,2472,10640
1005,2025-06,Frozen Foods,241512.7,2910,12315
1005,2025-06,Beverages,344440.79,4291,14563
1005,2025-06,Household,433404.12,4474,14446
1005,2025-06,Electronics,231764.32,2801,7654
1005,2025-06,Health & Beauty,164672.74,2005,5653
1005,2025-06,Home & Garden,176711.32,2160,8594
1005,2025-06,Apparel,96201.19,1087,4068
1005,2025-06,Gas Station,205124.66,4244,11014
1006,2025-06,Grocery,852630.83,10030,32096
1006,2025-06,Fresh Produce,399461.09,4025,10584
1006,2025-06,Meat & Seafood,621411.45,6428,24072
1006,2025-06,Bakery,230635.32,2543,9214
1006,2025-06,Frozen Foods,319185.49,3103,9495
1006,2025-06,Beverages,449393.34,4868,15338
1006,2025-06,Household,493232.51,6108,22221
1006,2025-06,Electronics,270426.09,2690,8003
1006,2025-06,Health & Beauty,200331.87,2552,9879
1006,2025-06,Home & Garden,220558.13,2776,8892
1006,2025-06,Apparel,130046.72,1555,4474
1006,2025-06,Gas Station,235761.42,6079,24724
1007,2025-06,Grocery,825447.15,7848,29366
1007,2025-06,Fresh Produce,404763.31,5084,22755
1007,2025-06,Meat & Seafood,590088.61,6816,20530
1007,2025-06,Bakery,199856.94,2547,6657
1007,2025-06,Frozen Foods,326559.5,3604,15726
1007,2025-06,Beverages,398482.89,3897,10536
1007,2025-06,Household,539837.35,6310,19196
1007,2025-06,Electronics,290437.87,3249,8189
1007,2025-06,Health & Beauty,192151.04,2628,8138
1007,2025-06,Home & Garden,223927.11,2757,9971
1007,2025-06,Apparel,122827.38,1373,4703
1007,2025-06,Gas Station,259216.31,6052,15363
1008,2025-06,Grocery,1051478.58,13966,41288
1008,2025-06,Fresh Produce,472992.7,5638,18019
1008,2025-06,Meat & Seafood,752834.16,9801,43535
1008,2025-06,Bakery,239656.2,2832,7086
1008,2025-06,Frozen Foods,425330.79,5082,16424
1008,2025-06,Beverages,547620.89,6213,15955
1008,2025-06,Household,665785.52,7978,25340
1008,2025-06,Electronics,379647.9,4716,13752
1008,2025-06,Health & Beauty,242608.87,3168,13505
1008,2025-06,Home & Garden,253201.33,3455,13910
1008,2025-06,Apparel,158845.77,1646,6968
1008,2025-06,Gas Station,312991.14,6558,19603
1009,2025-06,Grocery,863103.09,9326,39963
1009,2025-06,Fresh Produce,379798.27,4737,12348
1009,2025-06,Meat & Seafood,592396.4,7059,26297
1009,2025-06,Bakery,213649.64,2471,8525
1009,2025-06,Frozen Foods,346451.75,3909,11758
1009,2025-06,Beverages,440638.81,4920,15338
1009,2025-06,Household,462010.67,4872,13314
1009,2025-06,Electronics,267790.25,3431,10605
1009,2025-06,Health & Beauty,225884.34,2624,10426
1009,2025-06,Home & Garden,216085.33,2506,6979
1009,2025-06,Apparel,129809.33,1639,6275
1009,2025-06,Gas Station,246866.88,4987,20168
1010,2025-06,Grocery,916357.74,11241,29639
1010,2025-06,Fresh Produce,399402.32,4443,17228
1010,2025-06,Meat & Seafood,639523.26,7356,25788
1010,2025-06,Bakery,220365.37,2277,8380
1010,2025-06,Frozen Foods,340273.28,4133,17365
1010,2025-06,Beverages,432207.92,6007,24638
1010,2025-06,Household,515901.83,5447,18388
1010,2025-06,Electronics,290883.91,3530,13939
1010,2025-06,Health & Beauty,226085.71,3114,7902
1010,2025-06,Home & Garden,210752.47,2557,11342
1010,2025-06,Apparel,125781.79,1456,4690
1010,2025-06,Gas Station,245441.31,5519,16599
1011,2025-06,Grocery,748658.85,8393,30680
1011,2025-06,Fresh Produce,364103.06,3980,11026
1011,2025-06,Meat & Seafood,526343.67,5815,24806
1011,2025-06,Bakery,197441.99,2416,7892
1011,2025-06,Frozen Foods,290216.76,2895,7344
1011,2025-06,Beverages,364695.32,4850,15164
1011,2025-06,Household,427542.17,6046,26975
1011,2025-06,Electronics,275421.79,2731,8529
1011,2025-06,Health & Beauty,190418.72,2290,8629
1011,2025-06,Home & Garden,202037.4,2232,6781
1011,2025-06,Apparel,120146.25,1394,6190
1011,2025-06,Gas Station,232378.3,5024,13096
1012,2025-06,Grocery,897043.05,11604,48628
1012,2025-06,Fresh Produce,409015.18,5273,14231
1012,2025-06,Meat & Seafood,593876.42,7357,19685
1012,2025-06,Bakery,223742.47,2835,10458
1012,2025-06,Frozen Foods,371246.98,3922,15786
1012,2025-06,Beverages,407221.35,4618,17962
1012,2025-06,Household,470270.22,5626,20696
1012,2025-06,Electronics,279219.52,2946,10010
1012,2025-06,Health & Beauty,228887.1,2972,8206
1012,2025-06,Home & Garden,215518.98,2562,10949
1012,2025-06,Apparel,130342.33,1252,5385
1012,2025-06,Gas Station,235440.23,5672,22181
1013,2025-06,Grocery,1081352.66,12115,39815
1013,2025-06,Fresh Produce,469851.12,5950,18177
1013,2025-06,Meat & Seafood,628842.65,8030,30483
1013,2025-06,Bakery,235611.11,2594,8922
1013,2025-06,Frozen Foods,380034.37,4556,16462
1013,2025-06,Beverages,479219.77,4736,14485
1013,2025-06,Household,609794.91,7509,22714
1013,2025-06,Electronics,358894.34,4394,14514
1013,2025-06,Health & Beauty,247704.47,2999,12432
1013,2025-06,Home & Garden,241925.46,2908,9637
1013,2025-06,Apparel,143643.94,1721,5740
1013,2025-06,Gas Station,285734.77,6262,22445
1014,2025-06,Grocery,896371.1,11025,48360
1014,2025-06,Fresh Produce,383091.01,4934,21888
1014,2025-06,Meat & Seafood,657569.56,7441,23776
1014,2025-06,Bakery,219647.55,2581,7028
1014,2025-06,Frozen Foods,355299.35,4960,22295
1014,2025-06,Beverages,424035.42,5069,21590
1014,2025-06,Household,466251.61,5046,22191
1014,2025-06,Electronics,289751.57,3717,13910
1014,2025-06,Health & Beauty,175605.28,1811,5158
1014,2025-06,Home & Garden,206303.55,2720,11151
1014,2025-06,Apparel,126614.68,1467,5746
1014,2025-06,Gas Station,256873.23,6513,25564
1015,2025-06,Grocery,832577.51,8647,25983
1015,2025-06,Fresh Produce,441385.86,5234,15179
1015,2025-06,Meat & Seafood,626069.98,8234,24279
1015,2025-06,Bakery,239206.11,2437,8757
1015,2025-06,Frozen Foods,344510.57,4549,15485
1015,2025-06,Beverages,406806.9,4615,17193
1015,2025-06,Household,543792.3,7084,27798
1015,2025-06,Electronics,303209.19,4001,16092
1015,2025-06,Health & Beauty,207284.97,2471,7846
1015,2025-06,Home & Garden,210026.82,2444,7750
1015,2025-06,Apparel,129151.83,1466,3913
1015,2025-06,Gas Station,271395.87,4992,14358
1016,2025-06,Grocery,958918.81,13288,42955
1016,2025-06,Fresh Produce,460651.2,4465,15587
1016,2025-06,Meat & Seafood,707695.89,7962,25565
1016,2025-06,Bakery,238002.19,2820,8427
1016,2025-06,Frozen Foods,413361.01,5284,18764
1016,2025-06,Beverages,466606.0,5796,18209
1016,2025-06,Household,572142.8,7652,30744
1016,2025-06,Electronics,322205.03,3528,13764
1016,2025-06,Health & Beauty,232454.62,2811,7754
1016,2025-06,Home & Garden,245523.02,2782,10868
1016,2025-06,Apparel,141724.69,1714,7499
1016,2025-06,Gas Station,284900.83,6455,26866
1017,2025-06,Grocery,605279.09,7957,23353
1017,2025-06,Fresh Produce,295577.83,3634,11980
1017,2025-06,Meat & Seafood,423935.37,5503,22772
1017,2025-06,Bakery,166185.89,2329,7957
1017,2025-06,Frozen Foods,245315.43,2378,8085
1017,2025-06,Beverages,285743.77,3571,9481
1017,2025-06,Household,381555.74,4133,10518
1017,2025-06,Electronics,216139.84,2746,11083
1017,2025-06,Health & Beauty,155676.46,2074,8858
1017,2025-06,Home & Garden,165996.68,1497,5773
1017,2025-06,Apparel,88718.01,954,3112
1017,2025-06,Gas Station,184592.41,4102,16507
1018,2025-06,Grocery,922199.64,10668,44033
1018,2025-06,Fresh Produce,416917.9,5259,22527
1018,2025-06,Meat & Seafood,592635.45,6924,26945
1018,2025-06,Bakery,229840.49,2311,6573
1018,2025-06,Frozen Foods,337647.33,4050,13075
1018,2025-06,Beverages,441046.42,5516,16903
1018,2025-06,Household,534816.14,6180,24795
1018,2025-06,Electronics,317417.54,3689,14637
1018,2025-06,Health & Beauty,221190.99,2460,10404
1018,2025-06,Home & Garden,230978.95,2302,10287
1018,2025-06,Apparel,156206.43,2196,6951
1018,2025-06,Gas Station,275672.28,6964,18381
1019,2025-06,Grocery,630972.18,6957,17613
1019,2025-06,Fresh Produce,352785.5,4749,15519
1019,2025-06,Meat & Seafood,492695.98,5051,13987
1019,2025-06,Bakery,177043.57,2105,5954
1019,2025-06,Frozen Foods,273261.58,3467,9083
1019,2025-06,Beverages,336419.04,3771,13664
1019,2025-06,Household,381910.85,4318,15084
1019,2025-06,Electronics,241596.01,2624,11305
1019,2025-06,Health & Beauty,159019.07,2028,8634
1019,2025-06,Home & Garden,183880.93,2111,7775
1019,2025-06,Apparel,100155.35,1250,3216
1019,2025-06,Gas Station,203291.81,4324,15852
1020,2025-06,Grocery,710862.06,8385,22210
1020,2025-06,Fresh Produce,357331.95,4312,16294
1020,2025-06,Meat & Seafood,523979.51,7381,28884
1020,2025-06,Bakery,174199.65,2343,10377
1020,2025-06,Frozen Foods,288906.84,3308,8551
1020,2025-06,Beverages,365709.35,4142,12171
1020,2025-06,Household,408359.05,5307,14272
1020,2025-06,Electronics,257077.03,3300,12604
1020,2025-06,Health & Beauty,187922.98,2119,8884
1020,2025-06,Home & Garden,173530.97,2286,8400
1020,2025-06,Apparel,112696.82,1533,4040
1020,2025-06,Gas Station,203780.36,4204,12845
1021,2025-06,Grocery,1090141.33,13213,48305
1021,2025-06,Fresh Produce,473973.7,5631,22134
1021,2025-06,Meat & Seafood,796953.75,8619,29029
1021,2025-06,Bakery,280277.14,3376,9938
1021,2025-06,Frozen Foods,445749.23,4889,17800
1021,2025-06,Beverages,522334.0,5617,20632
1021,2025-06,Household,621529.25,7502,22389
1021,2025-06,Electronics,366750.46,4168,12079
1021,2025-06,Health & Beauty,260536.75,3514,15806
1021,2025-06,Home & Garden,280433.42,3531,14976
1021,2025-06,Apparel,165973.05,2030,6135
1021,2025-06,Gas Station,306098.38,6251,21061
1022,2025-06,Grocery,833968.87,11119,28477
1022,2025-06,Fresh Produce,425407.28,4914,17512
1022,2025-06,Meat & Seafood,708608.01,7979,28953
1022,2025-06,Bakery,255121.09,2800,10508
1022,2025-06,Frozen Foods,399095.44,4948,17114
1022,2025-06,Beverages,498527.63,5969,22109
1022,2025-06,Household,574701.31,7233,28230
1022,2025-06,Electronics,339479.05,3845,13258
1022,2025-06,Health & Beauty,260223.27,2903,8657
1022,2025-06,Home & Garden,248214.15,2721,7454
1022,2025-06,Apparel,140417.86,1481,6219
1022,2025-06,Gas Station,273884.52,7306,27027
1023,2025-06,Grocery,638766.43,6011,15800
1023,2025-06,Fresh Produce,308197.38,3893,13318
1023,2025-06,Meat & Seafood,543050.58,5831,24115
1023,2025-06,Bakery,174775.26,2315,8226
1023,2025-06,Frozen Foods,262719.11,2832,12502
1023,2025-06,Beverages,326579.69,3760,12519
1023,2025-06,Household,406893.53,5126,21876
1023,2025-06,Electronics,214719.43,2602,7102
1023,2025-06,Health & Beauty,166609.49,1843,5502
1023,2025-06,Home & Garden,180200.47,2357,7392
1023,2025-06,Apparel,97796.27,1342,4223
1023,2025-06,Gas Station,193433.2,4757,16820
1024,2025-06,Grocery,872675.73,9656,31465
1024,2025-06,Fresh Produce,444586.34,5284,20653
1024,2025-06,Meat & Seafood,658068.7,7091,21433
1024,2025-06,Bakery,205658.46,2251,6408
1024,2025-06,Frozen Foods,361939.42,4134,11460
1024,2025-06,Beverages,409731.2,5047,12816
1024,2025-06,Household,486414.62,5462,14615
1024,2025-06,Electronics,301542.52,3212,8322
1024,2025-06,Health & Beauty,226660.36,2646,9732
1024,2025-06,Home & Garden,219709.21,2617,9402
1024,2025-06,Apparel,128293.06,1792,6070
1024,2025-06,Gas Station,228797.53,5488,23304
1025,2025-06,Grocery,658819.23,7446,25034
1025,2025-06,Fresh Produce,294752.05,3440,13383
1025,2025-06,Meat & Seafood,463324.41,6029,16897
1025,2025-06,Bakery,157768.59,1686,5568
1025,2025-06,Frozen Foods,256149.51,2992,11811
1025,2025-06,Beverages,308310.79,3607,9263
1025,2025-06,Household,392342.11,4842,18958
1025,2025-06,Electronics,208380.65,2431,10781
1025,2025-06,Health & Beauty,156696.09,1898,5013
1025,2025-06,Home & Garden,170596.64,2027,7824
1025,2025-06,Apparel,91802.39,1105,2997
1025,2025-06,Gas Station,193041.45,4345,11864
1001,2025-07,Grocery,834070.94,9002,27262
1001,2025-07,Fresh Produce,393415.68,5191,19993
1001,2025-07,Meat & Seafood,579443.46,6399,22526
1001,2025-07,Bakery,221702.79,2995,9000
1001,2025-07,Frozen Foods,323230.95,3776,15378
1001,2025-07,Beverages,420677.56,4567,13214
1001,2025-07,Household,525623.93,5799,23686
1001,2025-07,Electronics,318675.86,3774,14950
1001,2025-07,Health & Beauty,208777.23,2363,8936
1001,2025-07,Home & Garden,133889.7,1723,6811
1001,2025-07,Apparel,127503.73,1117,3695
1001,2025-07,Gas Station,246852.69,4719,13763
1002,2025-07,Grocery,965012.95,11063,28360
1002,2025-07,Fresh Produce,446086.85,6122,22180
1002,2025-07,Meat & Seafood,710820.68,8421,22202
1002,2025-07,Bakery,225450.41,2523,8712
1002,2025-07,Frozen Foods,394154.17,4817,18419
1002,2025-07,Beverages,534154.81,5872,15060
1002,2025-07,Household,624266.69,8917,28474
1002,2025-07,Electronics,340945.59,3791,9885
1002,2025-07,Health & Beauty,242574.42,2641,7936
1002,2025-07,Home & Garden,161753.33,2157,8725
1002,2025-07,Apparel,154810.44,1666,7038
1002,2025-07,Gas Station,262264.51,5099,21925
1003,2025-07,Grocery,716387.9,8283,32087
1003,2025-07,Fresh Produce,334534.0,4239,14307
1003,2025-07,Meat & Seafood,514997.46,6419,19083
1003,2025-07,Bakery,185928.87,2457,8228
1003,2025-07,Frozen Foods,281871.9,3610,10138
1003,2025-07,Beverages,356069.1,4283,12647
1003,2025-07,Household,393603.23,5429,15819
1003,2025-07,Electronics,270610.77,3354,10516
1003,2025-07,Health & Beauty,194103.43,2385,9948
1003,2025-07,Home & Garden,115314.05,1419,3833
1003,2025-07,Apparel,116567.66,1204,4875
1003,2025-07,Gas Station,233992.61,5079,14284
1004,2025-07,Grocery,1057469.86,13810,46217
1004,2025-07,Fresh Produce,471815.79,5897,18564
1004,2025-07,Meat & Seafood,783951.38,9318,38921
1004,2025-07,Bakery,230809.83,3129,13745
1004,2025-07,Frozen Foods,420148.09,4635,17261
1004,2025-07,Beverages,462892.48,5222,14144
1004,2025-07,Household,601042.21,6645,24782
1004,2025-07,Electronics,337749.56,4135,13849
1004,2025-07,Health & Beauty,257015.16,2282,9399
1004,2025-07,Home & Garden,171561.45,2055,7268
1004,2025-07,Apparel,142566.02,2019,8371
1004,2025-07,Gas Station,294212.62,6957,28812
1005,2025-07,Grocery,588515.27,6874,29889
1005,2025-07,Fresh Produce,311378.6,3664,10446
1005,2025-07,Meat & Seafood,451628.96,5703,17277
1005,2025-07,Bakery,160084.94,1961,8283
1005,2025-07,Frozen Foods,273285.19,2866,7193
1005,2025-07,Beverages,305583.31,3788,11977
1005,2025-07,Household,402415.85,4673,12619
1005,2025-07,Electronics,194835.8,2034,6979
1005,2025-07,Health & Beauty,141303.76,1384,5813
1005,2025-07,Home & Garden,96780.53,998,2845
1005,2025-07,Apparel,88761.2,994,2550
1005,2025-07,Gas Station,174189.89,4492,15987
1006,2025-07,Grocery,881654.58,10778,45912
1006,2025-07,Fresh Produce,422716.87,4983,18603
1006,2025-07,Meat & Seafood,623548.2,7783,25290
1006,2025-07,Bakery,238339.45,2294,10124
1006,2025-07,Frozen Foods,343708.32,4316,14560
1006,2025-07,Beverages,451398.95,6182,16302
1006,2025-07,Household,564647.44,6290,23881
1006,2025-07,Electronics,293638.07,3542,14789
1006,2025-07,Health & Beauty,234960.11,3089,13560
1006,2025-07,Home & Garden,138386.72,1727,6834
1006,2025-07,Apparel,141107.92,1437,5834
1006,2025-07,Gas Station,249279.95,4692,20062
1007,2025-07,Grocery,878517.36,10123,45186
1007,2025-07,Fresh Produce,457456.49,5362,18026
1007,2025-07,Meat & Seafood,741303.65,7740,23823
1007,2025-07,Bakery,222078.93,2686,11489
1007,2025-07,Frozen Foods,375701.47,4062,15593
1007,2025-07,Beverages,427693.24,4692,11846
1007,2025-07,Household,501534.09,5365,23144
1007,2025-07,Electronics,282824.67,3131,9534
1007,2025-07,Health & Beauty,237290.07,3268,12448
1007,2025-07,Home & Garden,155436.23,1928,8023
1007,2025-07,Apparel,134426.12,1845,5350
1007,2025-07,Gas Station,259611.74,5739,24056
1008,2025-07,Grocery,925797.73,10284,28180
1008,2025-07,Fresh Produce,445823.42,4453,19637
1008,2025-07,Meat & Seafood,578117.53,6749,23395
1008,2025-07,Bakery,227914.32,3074,12500
1008,2025-07,Frozen Foods,337940.81,3803,11990
1008,2025-07,Beverages,458343.62,4948,13835
1008,2025-07,Household,541123.06,7186,28959
1008,2025-07,Electronics,313151.99,3903,11048
1008,2025-07,Health & Beauty,233941.3,2965,11118
1008,2025-07,Home & Garden,144984.58,1637,5898
1008,2025-07,Apparel,135284.61,1586,6578
1008,2025-07,Gas Station,268372.61,6412,22968
1009,2025-07,Grocery,861993.94,11460,45544
1009,2025-07,Fresh Produce,369504.88,5206,19653
1009,2025-07,Meat & Seafood,678956.55,8296,23888
1009,2025-07,Bakery,191660.25,2325,8999
1009,2025-07,Frozen Foods,316573.54,3108,10209
1009,2025-07,Beverages,432864.88,4479,11209
1009,2025-07,Household,498098.45,6125,23771
1009,2025-07,Electronics,298306.41,4152,18149
1009,2025-07,Health & Beauty,215954.12,2231,8123
1009,2025-07,Home & Garden,141143.1,1974,6978
1009,2025-07,Apparel,114630.95,1401,4031
1009,2025-07,Gas Station,254377.12,5586,14139
1010,2025-07,Grocery,746865.9,7514,24429
1010,2025-07,Fresh Produce,366831.99,4148,14609
1010,2025-07,Meat & Seafood,577706.52,6074,17069
1010,2025-07,Bakery,209212.1,2532,6545
1010,2025-07,Frozen Foods,297248.85,2670,10899
1010,2025-07,Beverages,443233.27,4597,18766
1010,2025-07,Household,425664.91,5430,14507
1010,2025-07,Electronics,276417.53,3378,14998
1010,2025-07,Health & Beauty,208975.47,2609,8777
1010,2025-07,Home & Garden,115282.77,1502,4736
1010,2025-07,Apparel,116561.77,1589,4646
1010,2025-07,Gas Station,231215.82,4965,19142
1011,2025-07,Grocery,738656.3,8120,27687
1011,2025-07,Fresh Produce,335308.03,3755,12268
1011,2025-07,Meat & Seafood,537575.55,6306,16084
1011,2025-07,Bakery,172603.88,2085,8715
1011,2025-07,Frozen Foods,319965.92,3100,10950
1011,2025-07,Beverages,365410.44,4055,15174
1011,2025-07,Household,427167.72,4903,18402
